State,REGION,Occupation,Total_Employee,Hourly_Mean,Annual_Mean,Year
TX,Beaumont,"SWITCHBOARD OPERATORS, INCLUDING ANSWERING SERVICE",730,8.99,18690,2003
TX,Beaumont,BILL AND ACCOUNT COLLECTORS,280,11.37,23640,2003
TX,Beaumont,BILLING AND POSTING CLERKS AND MACHINE OPERATORS,450,12.06,25080,2003
TX,Beaumont,"BOOKKEEPING, ACCOUNTING, AND AUDITING CLERKS",1730,12.35,25680,2003
TX,Beaumont,PAYROLL AND TIMEKEEPING CLERKS,280,14.02,29150,2003
TX,Beaumont,PROCUREMENT CLERKS,80,13.7,28500,2003
TX,Beaumont,TELLERS,520,9.2,19140,2003
TX,Beaumont,"COURT, MUNICIPAL, AND LICENSE CLERKS",130,13.16,27370,2003
TX,Beaumont,"CREDIT AUTHORIZERS, CHECKERS, AND CLERKS",420,10.13,21080,2003
TX,Beaumont,CUSTOMER SERVICE REPRESENTATIVES,1730,11.06,23010,2003
TX,Beaumont,FILE CLERKS,440,8.14,16920,2003
TX,Beaumont,"HOTEL, MOTEL, AND RESORT DESK CLERKS",190,7.48,15560,2003
TX,Beaumont,"INTERVIEWERS, EXCEPT ELIGIBILITY AND LOAN",360,12.5,26000,2003
TX,Beaumont,"LIBRARY ASSISTANTS, CLERICAL",120,8.87,18460,2003
TX,Beaumont,LOAN INTERVIEWERS AND CLERKS,200,10.6,22040,2003
TX,Beaumont,NEW ACCOUNTS CLERKS,210,12.9,26830,2003
TX,Beaumont,ORDER CLERKS,300,9.65,20070,2003
TX,Beaumont,"HUMAN RESOURCES ASSISTANTS, EXCEPT PAYROLL AND TIMEKEEPING",190,15.16,31540,2003
TX,Beaumont,RECEPTIONISTS AND INFORMATION CLERKS,1340,8.9,18510,2003
TX,Beaumont,COURIERS AND MESSENGERS,210,8.45,17570,2003
TX,Beaumont,"POLICE, FIRE, AND AMBULANCE DISPATCHERS",100,12.49,25980,2003
TX,Beaumont,"DISPATCHERS, EXCEPT POLICE, FIRE, AND AMBULANCE",170,15.57,32390,2003
TX,Beaumont,"METER READERS, UTILITIES",50,12.73,26480,2003
TX,Beaumont,POSTAL SERVICE CLERKS,60,19.01,39540,2003
TX,Beaumont,POSTAL SERVICE MAIL CARRIERS,410,18.95,39420,2003
TX,Beaumont,"POSTAL SERVICE MAIL SORTERS, PROCESSORS, AND PROCESSING MACHINE OPERATORS",180,17.99,37420,2003
TX,Beaumont,"PRODUCTION, PLANNING, AND EXPEDITING CLERKS",280,19.99,41570,2003
TX,Beaumont,"SHIPPING, RECEIVING, AND TRAFFIC CLERKS",620,12.37,25740,2003
TX,Beaumont,STOCK CLERKS AND ORDER FILLERS,1550,9.34,19430,2003
TX,Beaumont,"WEIGHERS, MEASURERS, CHECKERS, AND SAMPLERS, RECORDKEEPING",90,11.81,24560,2003
TX,Beaumont,EXECUTIVE SECRETARIES AND ADMINISTRATIVE ASSISTANTS,1330,15.8,32850,2003
TX,Beaumont,LEGAL SECRETARIES,500,16.94,35240,2003
TX,Beaumont,MEDICAL SECRETARIES,190,10.32,21470,2003
TX,Beaumont,"SECRETARIES, EXCEPT LEGAL, MEDICAL, AND EXECUTIVE",2530,10.53,21910,2003
TX,Beaumont,COMPUTER OPERATORS,150,13.17,27390,2003
TX,Beaumont,DATA ENTRY KEYERS,1270,12.5,26010,2003
TX,Beaumont,WORD PROCESSORS AND TYPISTS,410,15.19,31600,2003
TX,Beaumont,INSURANCE CLAIMS AND POLICY PROCESSING CLERKS,130,12.06,25090,2003
TX,Beaumont,"MAIL CLERKS AND MAIL MACHINE OPERATORS, EXCEPT POSTAL SERVICE",70,9.54,19840,2003
TX,Beaumont,"OFFICE CLERKS, GENERAL",3020,10.05,20910,2003
TX,Beaumont,"OFFICE MACHINE OPERATORS, EXCEPT COMPUTER",60,11.2,23290,2003
TX,Beaumont,"FARMING, FISHING, AND FORESTRY OCCUPATIONS",110,11.01,22910,2003
TX,Beaumont,LOGGING EQUIPMENT OPERATORS,30,9.83,20450,2003
TX,Beaumont,CONSTRUCTION AND EXTRACTION OCCUPATIONS,10630,15.19,31600,2003
TX,Beaumont,FIRST-LINE SUPERVISORS/MANAGERS OF CONSTRUCTION TRADES AND EXTRACTION WORKERS,800,21.11,43900,2003
TX,Beaumont,BOILERMAKERS,130,16.96,35280,2003
TX,Beaumont,BRICKMASONS AND BLOCKMASONS,180,18.46,38390,2003
TX,Beaumont,CARPENTERS,930,15.88,33040,2003
TX,Beaumont,CARPET INSTALLERS,0,8.85,18410,2003
TX,Beaumont,TILE AND MARBLE SETTERS,30,15.66,32580,2003
TX,Beaumont,CEMENT MASONS AND CONCRETE FINISHERS,200,13.44,27960,2003
TX,Beaumont,CONSTRUCTION LABORERS,1290,9.79,20370,2003
TX,Beaumont,OPERATING ENGINEERS AND OTHER CONSTRUCTION EQUIPMENT OPERATORS,410,15.68,32610,2003
TX,Beaumont,DRYWALL AND CEILING TILE INSTALLERS,0,13.55,28190,2003
TX,Beaumont,ELECTRICIANS,1470,18.29,38050,2003
TX,Beaumont,INSULATION WORKERS,350,14.81,30800,2003
TX,Beaumont,"PAINTERS, CONSTRUCTION AND MAINTENANCE",540,14.02,29170,2003
TX,Beaumont,PIPELAYERS,50,16.51,34340,2003
TX,Beaumont,"PLUMBERS, PIPEFITTERS, AND STEAMFITTERS",1130,19.17,39870,2003
TX,Beaumont,REINFORCING IRON AND REBAR WORKERS,0,10.6,22050,2003
TX,Beaumont,ROOFERS,0,16.5,34320,2003
TX,Beaumont,SHEET METAL WORKERS,230,20.07,41750,2003
TX,Beaumont,STRUCTURAL IRON AND STEEL WORKERS,130,17.07,35500,2003
TX,Beaumont,"HELPERS--BRICKMASONS, BLOCKMASONS, STONEMASONS, AND TILE AND MARBLE SETTERS",50,10.34,21510,2003
TX,Beaumont,HELPERS--CARPENTERS,120,10.34,21510,2003
TX,Beaumont,HELPERS--ELECTRICIANS,190,11.08,23050,2003
TX,Beaumont,"HELPERS--PAINTERS, PAPERHANGERS, PLASTERERS, AND STUCCO MASONS",130,9.94,20670,2003
TX,Beaumont,"HELPERS--PIPELAYERS, PLUMBERS, PIPEFITTERS, AND STEAMFITTERS",230,12.31,25610,2003
TX,Beaumont,HELPERS--ROOFERS,0,9.66,20100,2003
TX,Beaumont,CONSTRUCTION AND BUILDING INSPECTORS,120,19.56,40690,2003
TX,Beaumont,FENCE ERECTORS,0,8.99,18700,2003
TX,Beaumont,HAZARDOUS MATERIALS REMOVAL WORKERS,0,11.84,24620,2003
TX,Beaumont,HIGHWAY MAINTENANCE WORKERS,80,12.14,25250,2003
TX,Beaumont,"EARTH DRILLERS, EXCEPT OIL AND GAS",30,10.93,22740,2003
TX,Beaumont,"ROUSTABOUTS, OIL AND GAS",170,9.95,20700,2003
TX,Beaumont,"INSTALLATION, MAINTENANCE, AND REPAIR OCCUPATIONS",10020,17.61,36630,2003
TX,Beaumont,"FIRST-LINE SUPERVISORS/MANAGERS OF MECHANICS, INSTALLERS, AND REPAIRERS",960,24.58,51140,2003
TX,Beaumont,"COMPUTER, AUTOMATED TELLER, AND OFFICE MACHINE REPAIRERS",250,13.98,29090,2003
TX,Beaumont,"ELECTRIC MOTOR, POWER TOOL, AND RELATED REPAIRERS",90,17.47,36340,2003
TX,Beaumont,"ELECTRICAL AND ELECTRONICS INSTALLERS AND REPAIRERS, TRANSPORTATION EQUIPMENT",0,10.29,21400,2003
TX,Beaumont,"ELECTRICAL AND ELECTRONICS REPAIRERS, POWERHOUSE, SUBSTATION, AND RELAY",50,19.18,39890,2003
TX,Beaumont,ELECTRONIC HOME ENTERTAINMENT EQUIPMENT INSTALLERS AND REPAIRERS,0,13.81,28720,2003
TX,Beaumont,SECURITY AND FIRE ALARM SYSTEMS INSTALLERS,80,11.49,23910,2003
TX,Beaumont,AUTOMOTIVE BODY AND RELATED REPAIRERS,250,16.21,33720,2003
TX,Beaumont,AUTOMOTIVE GLASS INSTALLERS AND REPAIRERS,0,14.49,30130,2003
TX,Beaumont,AUTOMOTIVE SERVICE TECHNICIANS AND MECHANICS,730,14,29110,2003
TX,Beaumont,BUS AND TRUCK MECHANICS AND DIESEL ENGINE SPECIALISTS,240,14.41,29960,2003
TX,Beaumont,FARM EQUIPMENT MECHANICS,0,12.02,25000,2003
TX,Beaumont,"MOBILE HEAVY EQUIPMENT MECHANICS, EXCEPT ENGINES",180,14.07,29260,2003
TX,Beaumont,MOTORBOAT MECHANICS,100,11.96,24870,2003
TX,Beaumont,MOTORCYCLE MECHANICS,30,15.72,32710,2003
TX,Beaumont,OUTDOOR POWER EQUIPMENT AND OTHER SMALL ENGINE MECHANICS,80,12.25,25490,2003
TX,Beaumont,RECREATIONAL VEHICLE SERVICE TECHNICIANS,0,17.85,37130,2003
TX,Beaumont,"CONTROL AND VALVE INSTALLERS AND REPAIRERS, EXCEPT MECHANICAL DOOR",150,19.01,39540,2003
TX,Beaumont,"HEATING, AIR CONDITIONING, AND REFRIGERATION MECHANICS AND INSTALLERS",260,16.05,33380,2003
TX,Beaumont,HOME APPLIANCE REPAIRERS,90,12.68,26380,2003
TX,Beaumont,INDUSTRIAL MACHINERY MECHANICS,570,23.62,49140,2003
TX,Beaumont,"MAINTENANCE AND REPAIR WORKERS, GENERAL",2710,16.79,34930,2003
TX,Beaumont,"MAINTENANCE WORKERS, MACHINERY",0,14.51,30180,2003
TX,Beaumont,MILLWRIGHTS,260,17.54,36470,2003
TX,Beaumont,ELECTRICAL POWER-LINE INSTALLERS AND REPAIRERS,120,18.92,39350,2003
TX,Beaumont,TELECOMMUNICATIONS LINE INSTALLERS AND REPAIRERS,310,20.62,42900,2003
TX,Beaumont,MEDICAL EQUIPMENT REPAIRERS,0,12.99,27020,2003
TX,Beaumont,LOCKSMITHS AND SAFE REPAIRERS,50,13.36,27780,2003
TX,Beaumont,RIGGERS,40,15.47,32170,2003
TX,Beaumont,"HELPERS--INSTALLATION, MAINTENANCE, AND REPAIR WORKERS",310,9.07,18870,2003
TX,Beaumont,PRODUCTION OCCUPATIONS,13380,18.28,38020,2003
TX,Beaumont,FIRST-LINE SUPERVISORS/MANAGERS OF PRODUCTION AND OPERATING WORKERS,1220,27.32,56820,2003
TX,Beaumont,ELECTRICAL AND ELECTRONIC EQUIPMENT ASSEMBLERS,0,10.15,21110,2003
TX,Beaumont,STRUCTURAL METAL FABRICATORS AND FITTERS,170,13.33,27720,2003
TX,Beaumont,FIBERGLASS LAMINATORS AND FABRICATORS,0,8.29,17240,2003
TX,Beaumont,TEAM ASSEMBLERS,430,10.38,21580,2003
TX,Beaumont,BAKERS,100,7.7,16020,2003
TX,Beaumont,BUTCHERS AND MEAT CUTTERS,80,12.59,26180,2003
TX,Beaumont,"COMPUTER-CONTROLLED MACHINE TOOL OPERATORS, METAL AND PLASTIC",70,15.39,32000,2003
TX,Beaumont,"CUTTING, PUNCHING, AND PRESS MACHINE SETTERS, OPERATORS, AND TENDERS, METAL AND PLASTIC",110,10.3,21430,2003
TX,Beaumont,"GRINDING, LAPPING, POLISHING, AND BUFFING MACHINE TOOL SETTERS, OPERATORS, AND TENDERS, METAL AND PLASTIC",50,8.6,17890,2003
TX,Beaumont,MACHINISTS,450,16.66,34650,2003
TX,Beaumont,METAL-REFINING FURNACE OPERATORS AND TENDERS,30,16.51,34340,2003
TX,Beaumont,"MULTIPLE MACHINE TOOL SETTERS, OPERATORS, AND TENDERS, METAL AND PLASTIC",50,10.94,22750,2003
TX,Beaumont,"WELDERS, CUTTERS, SOLDERERS, AND BRAZERS",1330,14.59,30360,2003
TX,Beaumont,"WELDING, SOLDERING, AND BRAZING MACHINE SETTERS, OPERATORS, AND TENDERS",0,13.38,27830,2003
TX,Beaumont,"LAY-OUT WORKERS, METAL AND PLASTIC",50,14.41,29970,2003
TX,Beaumont,BINDERY WORKERS,30,8.67,18040,2003
TX,Beaumont,JOB PRINTERS,40,12.8,26630,2003
TX,Beaumont,PRINTING MACHINE OPERATORS,60,9.76,20300,2003
TX,Beaumont,LAUNDRY AND DRY-CLEANING WORKERS,190,7.03,14630,2003
TX,Beaumont,"PRESSERS, TEXTILE, GARMENT, AND RELATED MATERIALS",170,6.43,13380,2003
TX,Beaumont,SEWING MACHINE OPERATORS,60,8.64,17970,2003
TX,Beaumont,"TAILORS, DRESSMAKERS, AND CUSTOM SEWERS",40,8.8,18300,2003
TX,Beaumont,CABINETMAKERS AND BENCH CARPENTERS,60,11.83,24610,2003
TX,Beaumont,"SAWING MACHINE SETTERS, OPERATORS, AND TENDERS, WOOD",0,12.21,25410,2003
TX,Beaumont,STATIONARY ENGINEERS AND BOILER OPERATORS,50,24.94,51870,2003
TX,Beaumont,WATER AND LIQUID WASTE TREATMENT PLANT AND SYSTEM OPERATORS,330,17.08,35530,2003
TX,Beaumont,CHEMICAL PLANT AND SYSTEM OPERATORS,1720,27.17,56520,2003
TX,Beaumont,GAS PLANT OPERATORS,50,22.67,47150,2003
TX,Beaumont,"PETROLEUM PUMP SYSTEM OPERATORS, REFINERY OPERATORS, AND GAUGERS",1810,24.71,51400,2003
TX,Beaumont,CHEMICAL EQUIPMENT OPERATORS AND TENDERS,470,23.01,47860,2003
TX,Beaumont,"GRINDING AND POLISHING WORKERS, HAND",40,9.9,20600,2003
TX,Beaumont,"MIXING AND BLENDING MACHINE SETTERS, OPERATORS, AND TENDERS",0,17.18,35740,2003
TX,Beaumont,"FURNACE, KILN, OVEN, DRIER, AND KETTLE OPERATORS AND TENDERS",30,15.29,31790,2003
TX,Beaumont,"INSPECTORS, TESTERS, SORTERS, SAMPLERS, AND WEIGHERS",470,20.46,42560,2003
TX,Beaumont,PACKAGING AND FILLING MACHINE OPERATORS AND TENDERS,120,9.36,19480,2003
TX,Beaumont,"COATING, PAINTING, AND SPRAYING MACHINE SETTERS, OPERATORS, AND TENDERS",0,14.35,29840,2003
TX,Beaumont,"PAINTERS, TRANSPORTATION EQUIPMENT",0,14.75,30670,2003
TX,Beaumont,PHOTOGRAPHIC PROCESS WORKERS,0,10.13,21070,2003
TX,Beaumont,PHOTOGRAPHIC PROCESSING MACHINE OPERATORS,0,8.92,18560,2003
TX,Beaumont,HELPERS--PRODUCTION WORKERS,670,10.23,21270,2003
TX,Beaumont,TRANSPORTATION AND MATERIAL MOVING OCCUPATIONS,9220,11.57,24080,2003
TX,Beaumont,"FIRST-LINE SUPERVISORS/MANAGERS OF HELPERS, LABORERS, AND MATERIAL MOVERS, HAND",170,17.46,36320,2003
TX,Beaumont,FIRST-LINE SUPERVISORS/MANAGERS OF TRANSPORTATION AND MATERIAL-MOVING MACHINE AND VEHICLE OPERATORS,250,19.85,41290,2003
TX,Beaumont,"BUS DRIVERS, SCHOOL",590,7.99,16620,2003
TX,Beaumont,DRIVER/SALES WORKERS,460,9.16,19050,2003
TX,Beaumont,"TRUCK DRIVERS, HEAVY AND TRACTOR-TRAILER",1540,14.97,31140,2003
TX,Beaumont,"TRUCK DRIVERS, LIGHT OR DELIVERY SERVICES",1050,10.03,20850,2003
TX,Beaumont,TAXI DRIVERS AND CHAUFFEURS,50,8.98,18670,2003
TX,Beaumont,SAILORS AND MARINE OILERS,110,13.21,27470,2003
TX,Beaumont,"CAPTAINS, MATES, AND PILOTS OF WATER VESSELS",100,23.03,47910,2003
TX,Beaumont,SHIP ENGINEERS,60,23.27,48400,2003
TX,Beaumont,SERVICE STATION ATTENDANTS,120,8.19,17040,2003
TX,Beaumont,TRANSPORTATION INSPECTORS,70,16.03,33340,2003
TX,Beaumont,CONVEYOR OPERATORS AND TENDERS,0,11.52,23960,2003
TX,Beaumont,CRANE AND TOWER OPERATORS,130,16.09,33460,2003
TX,Beaumont,EXCAVATING AND LOADING MACHINE AND DRAGLINE OPERATORS,60,12.52,26040,2003
TX,Beaumont,INDUSTRIAL TRUCK AND TRACTOR OPERATORS,490,11.19,23270,2003
TX,Beaumont,CLEANERS OF VEHICLES AND EQUIPMENT,430,7.37,15330,2003
TX,Beaumont,"LABORERS AND FREIGHT, STOCK, AND MATERIAL MOVERS, HAND",1930,9.43,19610,2003
TX,Beaumont,MACHINE FEEDERS AND OFFBEARERS,80,11.34,23580,2003
TX,Beaumont,"PUMP OPERATORS, EXCEPT WELLHEAD PUMPERS",0,22.74,47300,2003
TX,Beaumont,REFUSE AND RECYCLABLE MATERIAL COLLECTORS,250,12.05,25060,2003
TX,Beaumont,"TANK CAR, TRUCK, AND SHIP LOADERS",120,16.06,33410,2003
TX,Houston,ALL OCCUPATIONS,75590,15.98,33230,2003
TX,Houston,MANAGEMENT OCCUPATIONS,3740,36.77,76470,2003
TX,Houston,CHIEF EXECUTIVES,230,56.69,117910,2003
TX,Houston,GENERAL AND OPERATIONS MANAGERS,1480,40.77,84810,2003
TX,Houston,MARKETING MANAGERS,50,41.88,87110,2003
TX,Houston,SALES MANAGERS,110,39.53,82220,2003
TX,Houston,ADMINISTRATIVE SERVICES MANAGERS,170,26.89,55940,2003
TX,Houston,COMPUTER AND INFORMATION SYSTEMS MANAGERS,60,37.63,78280,2003
TX,Houston,FINANCIAL MANAGERS,210,37.24,77460,2003
TX,Houston,HUMAN RESOURCES MANAGERS,60,34.49,71740,2003
TX,Houston,INDUSTRIAL PRODUCTION MANAGERS,90,40.9,85080,2003
TX,Houston,PURCHASING MANAGERS,40,28.99,60290,2003
TX,Houston,"TRANSPORTATION, STORAGE, AND DISTRIBUTION MANAGERS",60,30.51,63460,2003
TX,Houston,CONSTRUCTION MANAGERS,180,41.32,85950,2003
TX,Houston,"EDUCATION ADMINISTRATORS, PRESCHOOL AND CHILD CARE CENTER/PROGRAM",40,12.01,24980,2003
TX,Houston,"EDUCATION ADMINISTRATORS, ELEMENTARY AND SECONDARY SCHOOL",190,0,62420,2003
TX,Houston,ENGINEERING MANAGERS,110,44.61,92780,2003
TX,Houston,FOOD SERVICE MANAGERS,120,17.82,37060,2003
TX,Houston,MEDICAL AND HEALTH SERVICES MANAGERS,60,28.47,59210,2003
TX,Houston,"PROPERTY, REAL ESTATE, AND COMMUNITY ASSOCIATION MANAGERS",0,10.53,21900,2003
TX,Houston,SOCIAL AND COMMUNITY SERVICE MANAGERS,70,16.17,33620,2003
TX,Houston,BUSINESS AND FINANCIAL OPERATIONS OCCUPATIONS,2090,25.53,53100,2003
TX,Houston,"PURCHASING AGENTS AND BUYERS, FARM PRODUCTS",0,25.53,53100,2003
TX,Houston,"PURCHASING AGENTS, EXCEPT WHOLESALE, RETAIL, AND FARM PRODUCTS",90,22.24,46260,2003
TX,Houston,"COMPLIANCE OFFICERS, EXCEPT AGRICULTURE, CONSTRUCTION, HEALTH AND SAFETY, AND TRANSPORTATION",0,30.41,63260,2003
TX,Houston,COST ESTIMATORS,110,24.28,50500,2003
TX,Houston,"EMPLOYMENT, RECRUITMENT, AND PLACEMENT SPECIALISTS",50,20.34,42310,2003
TX,Houston,"COMPENSATION, BENEFITS, AND JOB ANALYSIS SPECIALISTS",0,26.91,55960,2003
TX,Houston,TRAINING AND DEVELOPMENT SPECIALISTS,70,21.12,43930,2003
TX,Houston,MANAGEMENT ANALYSTS,0,27.4,57000,2003
TX,Houston,ACCOUNTANTS AND AUDITORS,410,29.27,60890,2003
TX,Houston,LOAN OFFICERS,80,17.69,36800,2003
TX,Houston,COMPUTER AND MATHEMATICAL OCCUPATIONS,710,28.74,59790,2003
TX,Houston,COMPUTER PROGRAMMERS,80,29.05,60430,2003
TX,Houston,COMPUTER SUPPORT SPECIALISTS,150,20.7,43050,2003
TX,Houston,COMPUTER SYSTEMS ANALYSTS,0,28,58230,2003
TX,Houston,NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS,70,26.55,55230,2003
TX,Houston,ARCHITECTURE AND ENGINEERING OCCUPATIONS,2470,29.72,61830,2003
TX,Houston,SURVEYORS,100,16.56,34450,2003
TX,Houston,CHEMICAL ENGINEERS,560,38.96,81030,2003
TX,Houston,CIVIL ENGINEERS,200,33.17,68980,2003
TX,Houston,ELECTRICAL ENGINEERS,0,29.44,61230,2003
TX,Houston,INDUSTRIAL ENGINEERS,0,32.94,68520,2003
TX,Houston,MECHANICAL ENGINEERS,120,34.64,72060,2003
TX,Houston,ARCHITECTURAL AND CIVIL DRAFTERS,50,18.49,38460,2003
TX,Houston,MECHANICAL DRAFTERS,100,23.87,49650,2003
TX,Houston,CIVIL ENGINEERING TECHNICIANS,140,16.22,33730,2003
TX,Houston,INDUSTRIAL ENGINEERING TECHNICIANS,170,26.56,55250,2003
TX,Houston,SURVEYING AND MAPPING TECHNICIANS,60,14.17,29480,2003
TX,Houston,"LIFE, PHYSICAL, AND SOCIAL SCIENCE OCCUPATIONS",0,24.95,51890,2003
TX,Houston,CHEMISTS,140,29.34,61030,2003
TX,Houston,"ENVIRONMENTAL SCIENTISTS AND SPECIALISTS, INCLUDING HEALTH",0,29.16,60640,2003
TX,Houston,CHEMICAL TECHNICIANS,0,22.08,45930,2003
TX,Houston,COMMUNITY AND SOCIAL SERVICES OCCUPATIONS,540,17.16,35690,2003
TX,Houston,"EDUCATIONAL, VOCATIONAL, AND SCHOOL COUNSELORS",210,19.77,41120,2003
TX,Houston,"CHILD, FAMILY, AND SCHOOL SOCIAL WORKERS",50,15.73,32710,2003
TX,Houston,LEGAL OCCUPATIONS,150,21.94,45640,2003
TX,Houston,LAWYERS,0,34.45,71650,2003
TX,Houston,PARALEGALS AND LEGAL ASSISTANTS,60,16.25,33800,2003
TX,Houston,"EDUCATION, TRAINING, AND LIBRARY OCCUPATIONS",6140,16.85,35050,2003
TX,Houston,"PRESCHOOL TEACHERS, EXCEPT SPECIAL EDUCATION",290,9.12,18970,2003
TX,Houston,"KINDERGARTEN TEACHERS, EXCEPT SPECIAL EDUCATION",230,0,40610,2003
TX,Houston,"ELEMENTARY SCHOOL TEACHERS, EXCEPT SPECIAL EDUCATION",1490,0,41230,2003
TX,Houston,"MIDDLE SCHOOL TEACHERS, EXCEPT SPECIAL AND VOCATIONAL EDUCATION",810,0,41310,2003
TX,Houston,"SECONDARY SCHOOL TEACHERS, EXCEPT SPECIAL AND VOCATIONAL EDUCATION",1030,0,41930,2003
TX,Houston,"VOCATIONAL EDUCATION TEACHERS, SECONDARY SCHOOL",70,0,42890,2003
TX,Houston,"SPECIAL EDUCATION TEACHERS, PRESCHOOL, KINDERGARTEN, AND ELEMENTARY SCHOOL",150,0,42240,2003
TX,Houston,"SPECIAL EDUCATION TEACHERS, MIDDLE SCHOOL",90,0,39270,2003
TX,Houston,"SPECIAL EDUCATION TEACHERS, SECONDARY SCHOOL",70,0,44360,2003
TX,Houston,LIBRARIANS,110,21.44,44590,2003
TX,Houston,TEACHER ASSISTANTS,820,0,15620,2003
TX,Houston,"ARTS, DESIGN, ENTERTAINMENT, SPORTS, AND MEDIA OCCUPATIONS",370,14.54,30250,2003
TX,Houston,FLORAL DESIGNERS,80,9.27,19290,2003
TX,Houston,PUBLIC RELATIONS SPECIALISTS,40,23.21,48280,2003
TX,Houston,HEALTHCARE PRACTITIONERS AND TECHNICAL OCCUPATIONS,1920,25.56,53160,2003
TX,Houston,DENTISTS,50,99.1,206140,2003
TX,Houston,PHARMACISTS,90,36.7,76330,2003
TX,Houston,REGISTERED NURSES,490,22.03,45820,2003
TX,Houston,SPEECH-LANGUAGE PATHOLOGISTS,50,21.23,44160,2003
TX,Houston,MEDICAL AND CLINICAL LABORATORY TECHNOLOGISTS,40,17.65,36710,2003
TX,Houston,DENTAL HYGIENISTS,100,24.56,51090,2003
TX,Houston,RADIOLOGIC TECHNOLOGISTS AND TECHNICIANS,40,18.53,38550,2003
TX,Houston,EMERGENCY MEDICAL TECHNICIANS AND PARAMEDICS,140,9.55,19860,2003
TX,Houston,PHARMACY TECHNICIANS,120,10.83,22520,2003
TX,Houston,LICENSED PRACTICAL AND LICENSED VOCATIONAL NURSES,260,15.75,32760,2003
TX,Houston,MEDICAL RECORDS AND HEALTH INFORMATION TECHNICIANS,40,10.43,21690,2003
TX,Houston,OCCUPATIONAL HEALTH AND SAFETY SPECIALISTS AND TECHNICIANS,50,21.4,44500,2003
TX,Houston,HEALTHCARE SUPPORT OCCUPATIONS,1140,8.8,18300,2003
TX,Houston,HOME HEALTH AIDES,0,6.73,14010,2003
TX,Houston,"NURSING AIDES, ORDERLIES, AND ATTENDANTS",500,7.77,16160,2003
TX,Houston,DENTAL ASSISTANTS,120,12.88,26800,2003
TX,Houston,MEDICAL ASSISTANTS,150,9.56,19880,2003
TX,Houston,PROTECTIVE SERVICE OCCUPATIONS,3200,13.93,28970,2003
TX,Houston,FIRST-LINE SUPERVISORS/MANAGERS OF POLICE AND DETECTIVES,40,26.63,55380,2003
TX,Houston,CORRECTIONAL OFFICERS AND JAILERS,1710,13.17,27390,2003
TX,Houston,POLICE AND SHERIFF'S PATROL OFFICERS,360,17.93,37290,2003
TX,Houston,PRIVATE DETECTIVES AND INVESTIGATORS,50,11.52,23960,2003
TX,Houston,SECURITY GUARDS,380,9.97,20740,2003
TX,Houston,FOOD PREPARATION AND SERVING RELATED OCCUPATIONS,5690,7.12,14810,2003
TX,Houston,FIRST-LINE SUPERVISORS/MANAGERS OF FOOD PREPARATION AND SERVING WORKERS,460,10.92,22720,2003
TX,Houston,"COOKS, FAST FOOD",120,6.34,13180,2003
TX,Houston,"COOKS, INSTITUTION AND CAFETERIA",250,7.34,15260,2003
TX,Houston,"COOKS, RESTAURANT",450,7.75,16120,2003
TX,Houston,"COOKS, SHORT ORDER",40,7.29,15170,2003
TX,Houston,FOOD PREPARATION WORKERS,540,6.8,14150,2003
TX,Houston,BARTENDERS,140,6.47,13460,2003
TX,Houston,"COMBINED FOOD PREPARATION AND SERVING WORKERS, INCLUDING FAST FOOD",1550,6.83,14210,2003
TX,Houston,"COUNTER ATTENDANTS, CAFETERIA, FOOD CONCESSION, AND COFFEE SHOP",0,6.86,14270,2003
TX,Houston,WAITERS AND WAITRESSES,1190,6.31,13130,2003
TX,Houston,"FOOD SERVERS, NONRESTAURANT",0,6.1,12700,2003
TX,Houston,DINING ROOM AND CAFETERIA ATTENDANTS AND BARTENDER HELPERS,220,6.12,12730,2003
TX,Houston,DISHWASHERS,230,6.27,13040,2003
TX,Houston,"HOSTS AND HOSTESSES, RESTAURANT, LOUNGE, AND COFFEE SHOP",150,6.39,13300,2003
TX,Houston,BUILDING AND GROUNDS CLEANING AND MAINTENANCE OCCUPATIONS,2470,8.52,17730,2003
TX,Houston,FIRST-LINE SUPERVISORS/MANAGERS OF HOUSEKEEPING AND JANITORIAL WORKERS,230,10.56,21970,2003
TX,Houston,"FIRST-LINE SUPERVISORS/MANAGERS OF LANDSCAPING, LAWN SERVICE, AND GROUNDSKEEPING WORKERS",40,15.3,31820,2003
TX,Houston,"JANITORS AND CLEANERS, EXCEPT MAIDS AND HOUSEKEEPING CLEANERS",1280,7.65,15920,2003
TX,Houston,MAIDS AND HOUSEKEEPING CLEANERS,310,6.89,14330,2003
TX,Houston,LANDSCAPING AND GROUNDSKEEPING WORKERS,510,9.38,19520,2003
TX,Houston,PERSONAL CARE AND SERVICE OCCUPATIONS,1720,7.99,16620,2003
TX,Houston,FIRST-LINE SUPERVISORS/MANAGERS OF PERSONAL SERVICE WORKERS,60,17.53,36460,2003
TX,Houston,NONFARM ANIMAL CARETAKERS,100,7.76,16150,2003
TX,Houston,AMUSEMENT AND RECREATION ATTENDANTS,80,6.93,14410,2003
TX,Houston,"HAIRDRESSERS, HAIRSTYLISTS, AND COSMETOLOGISTS",190,8.46,17590,2003
TX,Houston,CHILD CARE WORKERS,480,6.88,14310,2003
TX,Houston,PERSONAL AND HOME CARE AIDES,360,6.23,12950,2003
TX,Houston,FITNESS TRAINERS AND AEROBICS INSTRUCTORS,0,9.96,20710,2003
